Customer ID,Order Date,Order Amount,Product,Category,Signup Date
CUST_0957,2025-11-12,323.0,Sneakers,Clothing,2025-10-10
CUST_0847,2025-10-27,115.0,Cushion,Home,2024-09-05
CUST_0137,2025-09-29,453.0,Clock,Home,2024-12-31
CUST_0888,2025-06-01,962.0,Monitor,Electronics,2025-04-06
CUST_0349,2025-08-06,120.0,Mouse,Electronics,2025-01-11
CUST_0192,2025-10-09,111.0,Sneakers,Clothing,2024-04-12
CUST_0172,2025-11-01,642.0,Keyboard,Electronics,2025-06-07
CUST_0352,2025-11-29,72.0,Cushion,Home,2025-09-23
CUST_0517,2024-12-12,209.0,Vase,Home,2024-10-19
CUST_0502,2025-11-27,455.0,Sneakers,Clothing,2024-06-14
CUST_0329,2025-08-15,442.0,Cushion,Home,2024-04-03
CUST_0314,2025-08-22,442.0,Clock,Home,2025-07-23
CUST_0116,2025-10-07,104.0,Vase,Home,2025-06-06
CUST_0722,2025-10-11,157.0,Rug,Home,2025-08-30
CUST_0373,2024-12-13,65.0,Jacket,Clothing,2024-05-12
CUST_0335,2025-10-08,260.0,Laptop,Electronics,2025-08-28
CUST_0908,2024-11-30,392.0,Sneakers,Clothing,2024-08-13
CUST_0244,2025-10-21,455.0,Sneakers,Clothing,2025-03-31
CUST_0636,2025-01-19,330.0,Laptop,Electronics,2024-04-22
CUST_0037,2025-08-11,253.0,Jeans,Clothing,2024-07-10
CUST_0125,2025-11-01,262.0,Clock,Home,2025-05-07
CUST_0855,2025-07-06,159.0,T-Shirt,Clothing,2025-06-03
CUST_0527,2025-06-26,225.0,Cushion,Home,2024-09-30
CUST_0339,2025-11-08,186.0,T-Shirt,Clothing,2025-07-22
CUST_0426,2025-11-13,163.0,Vase,Home,2025-07-21
CUST_0505,2025-08-12,399.0,Cushion,Home,2025-02-21
CUST_0648,2025-07-23,236.0,Clock,Home,2025-01-31
CUST_0325,2025-10-30,277.0,Jeans,Clothing,2024-02-10
CUST_0933,2025-10-16,380.0,Keyboard,Electronics,2025-10-09
CUST_0007,2024-06-02,860.0,Headphones,Electronics,2024-04-23
CUST_0601,2025-07-10,174.0,Headphones,Electronics,2025-03-14
CUST_0847,2024-11-03,55.0,Jacket,Clothing,2024-09-05
CUST_0493,2025-03-08,344.0,Rug,Home,2025-02-19
CUST_0187,2024-06-09,165.0,Jacket,Clothing,2024-02-28
CUST_0393,2025-04-01,386.0,Clock,Home,2024-09-16
CUST_0871,2025-09-25,498.0,Keyboard,Electronics,2024-10-07
CUST_0737,2025-01-22,96.0,Vase,Home,2024-03-29
CUST_0867,2025-06-21,490.0,Rug,Home,2024-10-01
CUST_0982,2025-05-08,432.0,Rug,Home,2025-04-21
CUST_0828,2024-04-06,117.0,Rug,Home,2023-12-20
CUST_0622,2025-06-24,340.0,Lamp,Home,2025-05-19
CUST_0387,2025-09-11,572.0,Laptop,Electronics,2024-08-29
CUST_0164,2025-01-15,257.0,Clock,Home,2024-10-03
CUST_0786,2025-07-21,381.0,Hat,Clothing,2025-03-23
CUST_0806,2025-05-31,257.0,Sneakers,Clothing,2025-04-15
CUST_0372,2025-07-03,267.0,Cushion,Home,2024-09-19
CUST_0585,2025-04-30,336.0,Jeans,Clothing,2025-04-22
CUST_0876,2025-04-26,143.0,Hat,Clothing,2024-01-18
CUST_0563,2025-10-04,81.0,Vase,Home,2025-09-11
CUST_0469,2025-11-29,492.0,Headphones,Electronics,2023-12-27
CUST_0949,2025-07-09,115.0,Clock,Home,2024-09-23
CUST_0334,2024-07-16,630.0,Headphones,Electronics,2024-01-12
CUST_0220,2025-08-08,71.0,Jeans,Clothing,2024-07-25
CUST_0674,2025-09-06,280.0,Mouse,Electronics,2024-11-11
CUST_0919,2025-05-24,379.0,Jacket,Clothing,2025-02-28
CUST_0877,2025-08-02,608.0,Mouse,Electronics,2024-01-27
CUST_0126,2025-08-24,397.0,Vase,Home,2025-04-21
CUST_0166,2025-11-27,146.0,Jacket,Clothing,2025-05-05
CUST_0268,2025-07-13,332.0,Vase,Home,2025-03-06
CUST_0915,2025-03-06,,Clock,Home,2024-07-21
CUST_0451,2024-08-13,378.0,Laptop,Electronics,2024-06-03
CUST_0480,2025-10-11,129.0,T-Shirt,Clothing,2025-01-15
CUST_0335,2025-09-14,488.0,Clock,Home,2025-08-28
CUST_0029,2025-08-22,446.0,Mouse,Electronics,2025-07-28
CUST_0056,2025-11-05,78.0,Headphones,Electronics,2025-08-27
CUST_0568,2025-11-21,285.0,Vase,Home,2025-10-21
CUST_0449,2025-07-25,374.0,Rug,Home,2025-01-28
CUST_0382,2025-10-31,141.0,Jeans,Clothing,2025-06-22
CUST_0063,2025-09-04,56.0,Headphones,Electronics,2024-07-23
CUST_0945,2025-07-05,437.0,Lamp,Home,2025-03-28
CUST_0329,2024-07-24,197.0,T-Shirt,Clothing,2024-04-03
CUST_0216,2025-11-20,31.0,Lamp,Home,2024-11-13
CUST_0172,2025-11-04,359.0,Cushion,Home,2025-06-07
CUST_0490,2024-10-20,118.0,Clock,Home,2024-01-11
CUST_0934,2024-02-29,260.0,Vase,Home,2024-02-24
CUST_0512,2025-04-04,94.0,Lamp,Home,2025-02-16
CUST_0750,2025-08-19,200.0,Headphones,Electronics,2025-07-31
CUST_0718,2025-04-18,405.0,Sneakers,Clothing,2024-01-03
CUST_0621,2025-10-10,79.0,Lamp,Home,2024-09-11
CUST_0133,2025-11-09,672.0,Laptop,Electronics,2025-10-29
CUST_0741,2025-10-12,409.0,Clock,Home,2025-07-17
CUST_0948,2025-06-10,38.0,Rug,Home,2024-07-27
CUST_0390,2025-09-15,52.0,Monitor,Electronics,2025-06-21
CUST_0898,2025-10-06,73.0,Hat,Clothing,2025-04-19
CUST_0181,2024-12-02,62.0,Mouse,Electronics,2024-10-12
CUST_0641,2024-11-29,315.0,T-Shirt,Clothing,2024-07-09
CUST_0154,2025-07-16,28.0,Jeans,Clothing,2025-02-20
CUST_0718,2025-01-12,449.0,Sneakers,Clothing,2024-01-03
CUST_0754,2025-09-06,772.0,Headphones,Electronics,2024-10-06
CUST_0132,2025-10-04,274.0,Laptop,Electronics,2024-05-14
CUST_0283,2024-09-18,301.0,Jacket,Clothing,2024-03-07
CUST_0315,2025-10-16,906.0,Headphones,Electronics,2025-04-04
CUST_0910,2025-08-04,532.0,Headphones,Electronics,2025-06-26
CUST_0371,2025-10-25,276.0,Keyboard,Electronics,2024-12-15
CUST_0171,2024-07-17,240.0,T-Shirt,Clothing,2024-05-16
CUST_0423,2025-08-10,920.0,Headphones,Electronics,2025-06-13
CUST_0923,2024-12-03,153.0,Jacket,Clothing,2024-10-10
CUST_0900,2025-07-16,72.0,Mouse,Electronics,2025-07-15
CUST_0631,2025-03-10,308.0,Sneakers,Clothing,2024-09-06
CUST_0378,2025-10-29,53.0,Hat,Clothing,2025-10-02
CUST_0798,2025-10-01,237.0,Jacket,Clothing,2025-08-18
CUST_0258,2025-11-24,896.0,Headphones,Electronics,2025-09-24
CUST_0003,2024-04-19,100.0,Monitor,Electronics,2023-12-28
CUST_0527,2024-12-01,66.0,Headphones,Electronics,2024-09-30
CUST_0423,2025-11-01,500.0,Laptop,Electronics,2025-06-13
CUST_0093,2025-03-21,568.0,Keyboard,Electronics,2024-07-14
CUST_0100,2025-10-22,249.0,Cushion,Home,2024-09-02
CUST_0890,2025-11-18,760.0,Mouse,Electronics,2024-11-15
CUST_0521,2025-05-15,72.0,Sneakers,Clothing,2025-05-05
CUST_0235,2025-11-08,872.0,Laptop,Electronics,2025-10-18
CUST_0544,2025-04-13,122.0,Jacket,Clothing,2024-07-05
CUST_0721,2024-07-11,618.0,Laptop,Electronics,2023-12-23
CUST_0881,2025-11-22,248.0,Cushion,Home,2025-09-16
CUST_0260,2025-06-25,162.0,Headphones,Electronics,2024-02-03
CUST_0688,2024-07-22,100.0,Vase,Home,2023-12-30
CUST_0451,2025-02-18,243.0,Sneakers,Clothing,2024-06-03
CUST_0600,2024-06-09,445.0,Rug,Home,2024-04-05
CUST_0020,2025-08-14,452.0,Mouse,Electronics,2025-08-10
CUST_0989,2025-09-23,32.0,Clock,Home,2025-08-12
CUST_0052,2025-05-23,361.0,Vase,Home,2024-02-21
CUST_0039,2024-04-05,319.0,Cushion,Home,2024-03-16
CUST_0566,2024-05-15,407.0,Clock,Home,2024-03-07
CUST_0714,2025-11-01,181.0,Lamp,Home,2025-09-28
CUST_0068,2025-06-06,300.0,Laptop,Electronics,2024-12-26
CUST_0828,2025-08-14,440.0,Hat,Clothing,2023-12-20
CUST_0803,2025-09-24,347.0,Vase,Home,2025-04-22
CUST_0475,2025-10-08,436.0,T-Shirt,Clothing,2024-02-12
CUST_0768,2025-04-14,968.0,Keyboard,Electronics,2024-11-16
CUST_0222,2025-03-20,268.0,T-Shirt,Clothing,2024-07-15
CUST_0239,2024-10-11,113.0,Sneakers,Clothing,2024-04-16
CUST_0528,2025-11-20,318.0,Cushion,Home,2025-06-22
CUST_0626,2025-04-25,768.0,Laptop,Electronics,2024-09-09
CUST_0905,2025-10-19,33.0,Rug,Home,2025-07-01
CUST_0472,2025-10-17,130.0,Laptop,Electronics,2025-01-14
CUST_0677,2025-02-03,68.0,Cushion,Home,2025-01-20
CUST_0559,2024-05-22,740.0,Mouse,Electronics,2024-02-27
CUST_0526,2025-11-18,249.0,Clock,Home,2025-01-18
CUST_0086,2025-03-24,554.0,Monitor,Electronics,2024-08-09
CUST_0951,2025-11-26,598.0,Laptop,Electronics,2025-03-11
CUST_0312,2025-07-30,816.0,Headphones,Electronics,2024-01-30
CUST_0905,2025-09-30,397.0,Clock,Home,2025-07-01
CUST_0451,2025-11-04,497.0,Sneakers,Clothing,2024-06-03
CUST_0832,2025-02-02,43.0,Hat,Clothing,2025-01-20
CUST_0683,2024-04-03,428.0,Headphones,Electronics,2023-12-30
CUST_0413,2024-10-12,498.0,Lamp,Home,2024-08-27
CUST_0691,2025-07-01,726.0,Monitor,Electronics,2025-02-13
CUST_0155,2025-08-29,316.0,Vase,Home,2024-05-12
CUST_0869,2025-08-07,156.0,Lamp,Home,2024-12-06
CUST_0731,2025-04-22,424.0,T-Shirt,Clothing,2025-03-23
CUST_0438,2024-09-05,348.0,Hat,Clothing,2024-08-14
CUST_0691,2025-11-23,190.0,Rug,Home,2025-02-13
CUST_0798,2025-10-15,113.0,Vase,Home,2025-08-18
CUST_0620,2025-11-07,447.0,Cushion,Home,2025-09-15
CUST_0255,2024-10-24,33.0,Vase,Home,2024-01-27
CUST_0156,2025-04-13,98.0,T-Shirt,Clothing,2025-03-11
CUST_0146,2024-09-08,409.0,Hat,Clothing,2024-03-29
CUST_0282,2025-06-25,20.0,Rug,Home,2023-12-18
CUST_0809,2025-09-25,586.0,Mouse,Electronics,2024-08-23
CUST_0234,2025-07-24,180.0,Keyboard,Electronics,2024-09-13
CUST_0155,2025-11-02,314.0,Hat,Clothing,2024-05-12
CUST_0854,2024-06-06,114.0,Mouse,Electronics,2024-04-03
CUST_0601,2025-07-19,347.0,Hat,Clothing,2025-03-14
CUST_0895,2024-10-23,75.0,Vase,Home,2024-03-28
CUST_0418,2025-06-29,147.0,Jeans,Clothing,2025-06-29
CUST_0570,2025-04-07,380.0,Keyboard,Electronics,2024-07-20
CUST_0932,2024-11-21,404.0,Jacket,Clothing,2024-08-29
CUST_0128,2025-10-12,364.0,Keyboard,Electronics,2024-01-20
CUST_0714,2025-11-04,423.0,T-Shirt,Clothing,2025-09-28
CUST_0065,2025-06-17,479.0,Vase,Home,2024-02-22
CUST_0791,2025-05-01,648.0,Mouse,Electronics,2024-08-10
CUST_0646,2025-06-20,484.0,Clock,Home,2025-06-10
CUST_0473,2025-08-12,318.0,Laptop,Electronics,2024-11-03
CUST_0530,2024-10-01,676.0,Mouse,Electronics,2024-06-16
CUST_0386,2025-01-14,335.0,Vase,Home,2024-04-18
CUST_0938,2025-08-22,222.0,Clock,Home,2025-06-20
CUST_0320,2025-09-12,179.0,Hat,Clothing,2025-05-06
CUST_0336,2025-02-06,180.0,Cushion,Home,2024-02-24
CUST_0128,2025-10-09,734.0,Monitor,Electronics,2024-01-20
CUST_0800,2025-08-26,376.0,Jeans,Clothing,2024-12-25
CUST_0046,2025-02-24,524.0,Laptop,Electronics,2024-08-29
CUST_0064,2025-01-18,405.0,Clock,Home,2024-09-24
CUST_0213,2025-03-15,230.0,Jeans,Clothing,2024-08-12
CUST_0103,2025-11-13,187.0,Cushion,Home,2025-07-05
CUST_0498,2025-05-10,648.0,Laptop,Electronics,2025-05-09
CUST_0827,2025-05-13,317.0,Hat,Clothing,2025-03-05
CUST_0943,2025-09-16,422.0,Jacket,Clothing,2025-03-08
CUST_0629,2025-04-30,230.0,Sneakers,Clothing,2024-09-20
CUST_0269,2024-10-06,362.0,Mouse,Electronics,2024-04-24
CUST_0775,2025-11-08,476.0,Hat,Clothing,2025-09-13
CUST_0976,2025-06-12,118.0,Jeans,Clothing,2025-03-26
CUST_0030,2025-04-17,916.0,Headphones,Electronics,2024-09-12
CUST_0415,2025-09-10,828.0,Headphones,Electronics,2025-02-27
CUST_0056,2025-09-09,329.0,Jacket,Clothing,2025-08-27
CUST_0055,2025-09-07,102.0,Vase,Home,2025-09-06
CUST_0156,2025-08-08,478.0,Keyboard,Electronics,2025-03-11
CUST_0673,2025-09-03,88.0,Sneakers,Clothing,2025-01-04
CUST_0400,2025-05-10,220.0,Laptop,Electronics,2025-05-03
CUST_0095,2025-02-13,293.0,Cushion,Home,2024-01-29
CUST_0062,2025-10-10,75.0,Lamp,Home,2025-10-10
CUST_0406,2025-10-12,306.0,Vase,Home,2025-02-08
CUST_0178,2025-08-04,247.0,Cushion,Home,2023-12-22
CUST_0954,2025-10-13,89.0,Sneakers,Clothing,2024-08-29
CUST_0270,2025-05-02,58.0,Vase,Home,2025-02-07
CUST_0169,2024-06-30,296.0,Monitor,Electronics,2024-05-07
CUST_0491,2025-03-08,394.0,Keyboard,Electronics,2024-03-23
CUST_0888,2025-10-15,256.0,Lamp,Home,2025-04-06
CUST_0651,2025-05-02,283.0,Jacket,Clothing,2025-02-05
CUST_0688,2025-07-22,277.0,Rug,Home,2023-12-30
CUST_0817,2025-03-16,732.0,Laptop,Electronics,2024-06-15
CUST_0669,2025-03-14,193.0,Sneakers,Clothing,2024-09-07
CUST_0866,2024-09-04,238.0,Headphones,Electronics,2024-06-18
CUST_0459,2025-05-23,411.0,Clock,Home,2024-12-28
CUST_0699,2024-09-30,481.0,Sneakers,Clothing,2024-07-06
CUST_0249,2025-11-18,270.0,Jeans,Clothing,2025-10-07
CUST_0853,2025-08-01,370.0,Vase,Home,2024-10-21
CUST_0487,2025-05-30,355.0,Lamp,Home,2024-06-02
CUST_0069,2025-07-19,443.0,Jeans,Clothing,2024-09-12
CUST_0651,2025-05-15,662.0,Keyboard,Electronics,2025-02-05
CUST_0333,2025-11-02,444.0,Clock,Home,2025-08-02
CUST_0235,2025-11-08,52.0,Mouse,Electronics,2025-10-18
CUST_0717,2025-10-23,283.0,Lamp,Home,2024-01-13
CUST_0452,2025-07-07,283.0,Cushion,Home,2024-11-07
CUST_0354,2025-06-11,150.0,Jacket,Clothing,2025-03-15
CUST_0268,2025-07-18,442.0,T-Shirt,Clothing,2025-03-06
CUST_0901,2025-10-23,263.0,Lamp,Home,2025-09-07
CUST_0722,2025-11-08,696.0,Laptop,Electronics,2025-08-30
CUST_0820,2025-07-05,166.0,Monitor,Electronics,2025-01-22
CUST_0515,2025-07-25,467.0,Cushion,Home,2024-11-05
CUST_0638,2025-05-12,320.0,Vase,Home,2024-07-26
CUST_0907,2025-11-02,362.0,Mouse,Electronics,2024-02-28
CUST_0858,2025-03-13,898.0,Mouse,Electronics,2024-07-11
CUST_0386,2024-12-12,922.0,Laptop,Electronics,2024-04-18
CUST_0766,2025-08-09,109.0,Cushion,Home,2025-05-04
CUST_0852,2025-02-03,103.0,Vase,Home,2024-06-17
CUST_0812,2025-08-17,700.0,Laptop,Electronics,2025-08-04
CUST_0402,2025-11-30,254.0,Monitor,Electronics,2024-08-16
CUST_0528,2025-07-04,305.0,Clock,Home,2025-06-22
CUST_0125,2025-05-18,228.0,Laptop,Electronics,2025-05-07
CUST_0017,2024-08-14,217.0,Clock,Home,2024-07-13
CUST_0047,2024-02-15,363.0,Clock,Home,2024-01-16
CUST_0693,2025-11-20,82.0,Vase,Home,2025-03-19
CUST_0303,2024-11-18,427.0,Sneakers,Clothing,2024-05-09
CUST_0742,2024-08-25,495.0,Cushion,Home,2023-12-29
CUST_0967,2024-05-11,406.0,Clock,Home,2024-02-14
CUST_0432,2025-11-17,119.0,Rug,Home,2024-10-13
CUST_0603,2025-08-30,,Lamp,Home,2025-03-22
CUST_0018,2025-03-19,21.0,Jeans,Clothing,2024-07-28
CUST_0967,2025-01-16,214.0,Clock,Home,2024-02-14
CUST_0021,2024-02-15,479.0,Sneakers,Clothing,2023-12-30
CUST_0095,2024-04-13,978.0,Keyboard,Electronics,2024-01-29
CUST_0726,2025-04-23,,Rug,Home,2025-03-31
CUST_0332,2025-08-11,438.0,Hat,Clothing,2025-07-17
CUST_0791,2025-06-22,287.0,T-Shirt,Clothing,2024-08-10
CUST_0576,2025-10-13,468.0,Keyboard,Electronics,2025-04-02
CUST_0145,2025-11-22,309.0,Clock,Home,2025-10-29
CUST_0622,2025-09-13,278.0,Monitor,Electronics,2025-05-19
CUST_0533,2025-11-15,261.0,Lamp,Home,2024-12-25
CUST_0657,2025-08-06,206.0,Lamp,Home,2025-04-04
CUST_0440,2024-09-17,452.0,Sneakers,Clothing,2024-03-17
CUST_0387,2024-09-09,141.0,Clock,Home,2024-08-29
CUST_0136,2025-04-22,252.0,Cushion,Home,2024-02-06
CUST_0592,2025-11-23,54.0,Keyboard,Electronics,2025-02-10
CUST_0876,2024-01-23,498.0,Cushion,Home,2024-01-18
CUST_0473,2025-05-06,180.0,Hat,Clothing,2024-11-03
CUST_0499,2025-07-10,363.0,T-Shirt,Clothing,2024-03-30
CUST_0395,2025-01-10,594.0,Laptop,Electronics,2024-07-05
CUST_0565,2025-01-23,331.0,T-Shirt,Clothing,2024-11-10
CUST_0142,2025-03-27,103.0,Jeans,Clothing,2024-08-16
CUST_0343,2025-05-15,250.0,Lamp,Home,2024-08-26
CUST_0936,2025-10-30,156.0,Jacket,Clothing,2024-08-04
CUST_0567,2025-01-23,210.0,Cushion,Home,2024-07-30
CUST_0327,2025-03-09,21.0,Rug,Home,2024-07-30
CUST_0865,2025-03-24,383.0,T-Shirt,Clothing,2024-03-14
CUST_0051,2025-01-25,132.0,Vase,Home,2024-12-24
CUST_0420,2025-01-01,214.0,Keyboard,Electronics,2024-03-26
CUST_0868,2025-10-07,277.0,Jeans,Clothing,2024-07-22
CUST_0336,2024-12-06,130.0,Laptop,Electronics,2024-02-24
CUST_0935,2025-10-22,744.0,Headphones,Electronics,2024-05-11
CUST_0093,2024-09-21,219.0,T-Shirt,Clothing,2024-07-14
CUST_0954,2025-10-09,266.0,T-Shirt,Clothing,2024-08-29
CUST_0966,2025-11-22,66.0,Lamp,Home,2024-04-26
CUST_0002,2024-09-24,437.0,T-Shirt,Clothing,2024-03-26
CUST_0438,2024-09-24,400.0,Lamp,Home,2024-08-14
CUST_0883,2025-06-11,178.0,Monitor,Electronics,2024-03-17
CUST_0073,2025-07-31,368.0,Cushion,Home,2024-05-17
CUST_0263,2024-06-19,422.0,Clock,Home,2024-03-23
CUST_0716,2025-11-06,856.0,Headphones,Electronics,2025-09-30
CUST_0608,2025-08-02,462.0,Rug,Home,2024-10-22
CUST_0610,2025-09-22,412.0,Sneakers,Clothing,2025-08-21
CUST_0091,2025-11-22,246.0,Keyboard,Electronics,2025-09-18
CUST_0085,2025-07-25,38.0,Lamp,Home,2025-06-01
CUST_0361,2025-10-09,226.0,Clock,Home,2024-03-14
CUST_0480,2025-06-15,488.0,Mouse,Electronics,2025-01-15
CUST_0844,2025-03-08,235.0,Jeans,Clothing,2024-11-05
CUST_0280,2025-11-24,498.0,Keyboard,Electronics,2025-09-30
CUST_0735,2025-09-15,277.0,Hat,Clothing,2025-08-14
CUST_0182,2025-01-13,982.0,Keyboard,Electronics,2024-08-04
CUST_0993,2025-10-02,488.0,Sneakers,Clothing,2024-07-24
CUST_0343,2024-09-22,494.0,Sneakers,Clothing,2024-08-26
CUST_0369,2025-05-15,200.0,Cushion,Home,2024-02-11
CUST_0164,2025-01-16,393.0,Rug,Home,2024-10-03
CUST_0554,2025-06-14,41.0,T-Shirt,Clothing,2024-07-08
CUST_0749,2024-03-17,72.0,Clock,Home,2024-02-18
CUST_0086,2024-09-29,218.0,Hat,Clothing,2024-08-09
CUST_0020,2025-08-28,380.0,Jacket,Clothing,2025-08-10
CUST_0056,2025-11-22,106.0,Rug,Home,2025-08-27
CUST_0636,2025-05-06,876.0,Mouse,Electronics,2024-04-22
CUST_0964,2024-07-27,20.0,Rug,Home,2024-05-03
CUST_0187,2025-05-21,202.0,Hat,Clothing,2024-02-28
CUST_0162,2025-05-21,60.0,Lamp,Home,2024-03-20
CUST_0884,2024-06-19,152.0,Hat,Clothing,2023-12-15
CUST_0348,2024-09-15,42.0,Jacket,Clothing,2024-08-30
CUST_0784,2025-09-27,452.0,Rug,Home,2025-06-06
CUST_0051,2025-06-23,365.0,Clock,Home,2024-12-24
CUST_0237,2024-09-14,442.0,Laptop,Electronics,2024-07-09
CUST_0222,2025-11-23,124.0,T-Shirt,Clothing,2024-07-15
CUST_0004,2025-01-29,500.0,Jeans,Clothing,2024-09-09
CUST_0047,2025-06-17,52.0,Cushion,Home,2024-01-16
CUST_0629,2024-11-07,940.0,Mouse,Electronics,2024-09-20
CUST_0983,2025-11-29,409.0,Jacket,Clothing,2025-02-23
CUST_0703,2025-10-11,43.0,Jeans,Clothing,2024-12-25
CUST_0061,2025-03-10,315.0,Hat,Clothing,2024-01-18
CUST_0585,2025-08-09,57.0,Lamp,Home,2025-04-22
CUST_0489,2025-01-11,530.0,Headphones,Electronics,2024-08-30
CUST_0129,2024-11-02,311.0,Rug,Home,2024-03-24
CUST_0716,2025-11-16,42.0,Laptop,Electronics,2025-09-30
CUST_0777,2024-10-14,24.0,Jacket,Clothing,2024-05-07
CUST_0849,2024-08-21,256.0,Keyboard,Electronics,2024-08-16
CUST_0134,2025-08-26,148.0,Mouse,Electronics,2025-02-07
CUST_0597,2024-03-25,358.0,Rug,Home,2024-01-23
CUST_0154,2025-06-12,378.0,Mouse,Electronics,2025-02-20
CUST_0755,2025-11-27,80.0,Monitor,Electronics,2025-11-02
CUST_0860,2025-08-23,,Mouse,Electronics,2024-09-11
CUST_0554,2025-09-04,144.0,Cushion,Home,2024-07-08
CUST_0120,2025-08-13,247.0,Sneakers,Clothing,2025-07-22
CUST_0950,2024-09-20,492.0,Jacket,Clothing,2024-09-17
CUST_0898,2025-09-10,250.0,Clock,Home,2025-04-19
CUST_0191,2024-07-07,794.0,Monitor,Electronics,2024-04-09
CUST_0172,2025-09-16,902.0,Headphones,Electronics,2025-06-07
CUST_0904,2024-11-02,508.0,Headphones,Electronics,2024-05-03
CUST_0080,2025-10-28,475.0,Sneakers,Clothing,2025-09-26
CUST_0002,2025-06-24,860.0,Laptop,Electronics,2024-03-26
CUST_0731,2025-10-01,112.0,Lamp,Home,2025-03-23
CUST_0173,2025-06-23,391.0,Clock,Home,2025-05-29
CUST_0929,2024-11-06,-485.0,Clock,Home,2024-07-02
CUST_0375,2025-11-02,148.0,Keyboard,Electronics,2025-06-11
CUST_0217,2025-06-24,301.0,Jacket,Clothing,2023-12-24
CUST_0902,2024-12-11,373.0,Vase,Home,2024-01-26
CUST_0708,2025-04-21,284.0,Hat,Clothing,2025-03-28
CUST_0792,2025-02-10,586.0,Keyboard,Electronics,2024-02-29
CUST_0879,2025-01-15,424.0,Monitor,Electronics,2024-09-27
CUST_0931,2025-11-09,322.0,Monitor,Electronics,2024-07-06
CUST_0888,2025-04-19,283.0,Lamp,Home,2025-04-06
CUST_0489,2024-11-21,220.0,Laptop,Electronics,2024-08-30
CUST_0550,2025-04-24,89.0,Rug,Home,2025-03-23
CUST_0259,2024-06-10,269.0,Jacket,Clothing,2024-03-12
CUST_0749,2024-07-01,402.0,Clock,Home,2024-02-18
CUST_0977,2025-04-11,383.0,Clock,Home,2024-10-09
CUST_0130,2024-05-20,688.0,Laptop,Electronics,2024-05-07
CUST_0960,2024-08-28,172.0,Headphones,Electronics,2024-03-29
CUST_0871,2024-12-11,144.0,Lamp,Home,2024-10-07
CUST_0921,2025-08-29,233.0,Lamp,Home,2025-07-27
CUST_0260,2025-03-14,738.0,Laptop,Electronics,2024-02-03
CUST_0733,2025-10-14,506.0,Keyboard,Electronics,2024-12-14
CUST_0599,2024-10-02,134.0,Clock,Home,2024-08-14
CUST_0024,2025-10-18,232.0,Lamp,Home,2025-09-28
CUST_0761,2025-06-18,213.0,Jacket,Clothing,2025-05-31
CUST_0968,2024-07-13,131.0,Clock,Home,2024-02-02
CUST_0270,2025-06-13,440.0,Clock,Home,2025-02-07
CUST_0402,2024-11-07,122.0,Monitor,Electronics,2024-08-16
CUST_0122,2025-07-09,276.0,T-Shirt,Clothing,2024-12-07
CUST_0907,2025-03-11,255.0,Sneakers,Clothing,2024-02-28
CUST_0042,2025-04-07,992.0,Keyboard,Electronics,2024-03-11
CUST_0824,2025-07-12,50.0,Jacket,Clothing,2025-04-03
CUST_0782,2025-10-10,355.0,Jacket,Clothing,2024-09-04
CUST_0401,2025-06-05,329.0,Cushion,Home,2025-04-16
CUST_0582,2025-10-28,174.0,T-Shirt,Clothing,2025-07-14
CUST_0465,2025-03-02,434.0,Headphones,Electronics,2024-11-25
CUST_0121,2025-02-28,150.0,Jeans,Clothing,2025-01-14
CUST_0141,2025-12-02,376.0,Hat,Clothing,2025-05-27
CUST_0104,2025-10-02,345.0,Clock,Home,2024-10-20
CUST_0753,2025-08-02,70.0,Clock,Home,2024-03-16
CUST_0152,2024-11-26,484.0,Cushion,Home,2024-03-26
CUST_0616,2025-08-26,154.0,Vase,Home,2025-04-02
CUST_0825,2025-10-24,510.0,Mouse,Electronics,2025-09-24
CUST_0375,2025-11-28,584.0,Mouse,Electronics,2025-06-11
CUST_0973,2025-01-04,118.0,Headphones,Electronics,2024-09-23
CUST_0869,2025-11-13,227.0,Vase,Home,2024-12-06
CUST_0274,2025-02-19,489.0,Sneakers,Clothing,2024-08-14
CUST_0512,2025-08-04,320.0,Sneakers,Clothing,2025-02-16
CUST_0275,2025-11-29,204.0,Jeans,Clothing,2024-02-18
CUST_0578,2025-06-12,217.0,Sneakers,Clothing,2024-02-15
CUST_0515,2025-05-19,252.0,Keyboard,Electronics,2024-11-05
CUST_0182,2025-01-26,31.0,Jacket,Clothing,2024-08-04
CUST_0587,2025-01-25,280.0,Cushion,Home,2024-08-08
CUST_0779,2025-07-13,185.0,Rug,Home,2024-05-31
CUST_0391,2025-06-20,113.0,Sneakers,Clothing,2024-05-10
CUST_0014,2025-04-12,142.0,Jeans,Clothing,2024-01-04
CUST_0122,2025-04-22,164.0,Keyboard,Electronics,2024-12-07
CUST_0684,2025-05-24,318.0,Clock,Home,2025-01-09
CUST_0162,2025-05-19,834.0,Mouse,Electronics,2024-03-20
CUST_0736,2025-11-26,620.0,Keyboard,Electronics,2025-08-15
CUST_0469,2024-08-14,70.0,Laptop,Electronics,2023-12-27
CUST_0125,2025-09-10,490.0,Cushion,Home,2025-05-07
CUST_0082,2025-10-03,248.0,Clock,Home,2025-08-17
CUST_0288,2025-06-28,410.0,Headphones,Electronics,2025-04-08
CUST_0757,2024-10-01,428.0,Hat,Clothing,2024-04-04
CUST_0697,2025-11-23,44.0,Vase,Home,2024-12-25
